718744008,"Existing Customer",59,"F"
767712558,"Attrited Customer",59,"M"
712950783,"Attrited Customer",48,"F"
716104983,"Existing Customer",41,"F"
818839983,"Existing Customer",55,"M"
772288758,"Existing Customer",47,"F"
712350858,"Existing Customer",41,"M"
711009708,"Existing Customer",40,"M"
712720158,"Existing Customer",68,"M"
712215258,"Existing Customer",50,"F"
773827008,"Existing Customer",47,"M"
795232683,"Existing Customer",53,"F"
713786508,"Existing Customer",42,"F"
713539833,"Existing Customer",48,"F"
712454058,"Existing Customer",49,"M"
718759833,"Existing Customer",44,"F"
718803333,"Existing Customer",43,"F"
720253908,"Existing Customer",56,"M"
714133158,"Existing Customer",59,"F"
713187033,"Existing Customer",46,"M"
714791208,"Existing Customer",47,"F"
772426383,"Existing Customer",50,"F"
710975883,"Existing Customer",51,"F"
714264408,"Existing Customer",47,"F"
715827858,"Existing Customer",58,"F"
713741358,"Attrited Customer",46,"M"
709531908,"Existing Customer",53,"M"
716493408,"Existing Customer",45,"F"
714141108,"Existing Customer",52,"F"
708953883,"Attrited Customer",53,"M"
712608783,"Existing Customer",50,"M"
820353558,"Existing Customer",41,"F"
714964758,"Existing Customer",45,"F"
716264358,"Existing Customer",53,"M"
717296808,"Existing Customer",67,"F"
712977183,"Existing Customer",57,"F"
710829108,"Existing Customer",59,"F"
779562633,"Existing Customer",45,"M"
715315833,"Existing Customer",51,"M"
815500983,"Existing Customer",59,"F"
719360583,"Existing Customer",53,"M"
709701558,"Existing Customer",47,"M"
721148358,"Existing Customer",49,"F"
779862408,"Existing Customer",49,"M"
812627208,"Existing Customer",60,"F"
711033408,"Existing Customer",50,"F"
779956608,"Existing Customer",41,"F"
780376683,"Existing Customer",57,"M"
717912483,"Existing Customer",43,"M"
714454758,"Existing Customer",57,"F"
780466533,"Existing Customer",54,"M"
715735233,"Existing Customer",51,"F"
720476733,"Existing Customer",47,"F"
715872333,"Existing Customer",41,"M"
712375758,"Existing Customer",53,"M"
708868233,"Attrited Customer",68,"M"
718030083,"Existing Customer",59,"M"
720707283,"Existing Customer",48,"M"
771698658,"Existing Customer",44,"M"
748326258,"Existing Customer",48,"M"
770817783,"Existing Customer",47,"M"
779353083,"Existing Customer",47,"M"
711441333,"Existing Customer",43,"F"
719808558,"Attrited Customer",55,"F"
711551958,"Attrited Customer",59,"M"
809164083,"Existing Customer",63,"M"
820596183,"Existing Customer",58,"M"
715999608,"Existing Customer",53,"F"
710565408,"Existing Customer",59,"M"
805543158,"Existing Customer",52,"M"
709752183,"Existing Customer",48,"M"
716479233,"Existing Customer",43,"M"
713837058,"Existing Customer",48,"M"
718876683,"Existing Customer",43,"F"
770746908,"Existing Customer",44,"M"
794843883,"Existing Customer",41,"M"
803043933,"Existing Customer",44,"F"
758076408,"Existing Customer",50,"M"
714606558,"Existing Customer",60,"F"
778425408,"Existing Customer",44,"M"
714171108,"Existing Customer",48,"F"
719662458,"Existing Customer",44,"F"
713137233,"Existing Customer",41,"M"
769425858,"Existing Customer",45,"M"
711297483,"Existing Customer",47,"F"
788900883,"Existing Customer",51,"F"
758348808,"Existing Customer",51,"M"
772336458,"Attrited Customer",60,"F"
708711483,"Existing Customer",57,"M"
717906783,"Existing Customer",41,"M"
719437908,"Existing Customer",44,"M"
769433508,"Existing Customer",43,"M"
790096533,"Existing Customer",55,"M"
720997383,"Attrited Customer",52,"M"
787541883,"Existing Customer",44,"M"
709930758,"Existing Customer",41,"M"
789830058,"Existing Customer",44,"M"
710299608,"Attrited Customer",53,"F"
710741208,"Existing Customer",39,"M"
821797008,"Attrited Customer",49,"M"
708874533,"Attrited Customer",45,"F"
715341858,"Existing Customer",54,"M"
793636308,"Existing Customer",49,"M"
713779908,"Existing Customer",46,"F"
712125258,"Attrited Customer",46,"M"
709703433,"Existing Customer",47,"M"
721022433,"Existing Customer",44,"M"
710103558,"Existing Customer",50,"M"
715952883,"Existing Customer",73,"M"
719731458,"Existing Customer",56,"M"
772390908,"Attrited Customer",59,"M"
787348608,"Existing Customer",70,"M"
709485033,"Existing Customer",55,"F"
715432608,"Existing Customer",43,"M"
799471833,"Existing Customer",45,"M"
714187533,"Existing Customer",45,"F"
779656908,"Existing Customer",40,"M"
788950158,"Existing Customer",36,"M"
778867533,"Attrited Customer",59,"F"
710620383,"Existing Customer",43,"M"
778661358,"Existing Customer",46,"F"
789483333,"Existing Customer",41,"M"
809855808,"Existing Customer",51,"F"
718464258,"Existing Customer",51,"F"
708528483,"Existing Customer",43,"F"
771809733,"Attrited Customer",64,"F"
719942883,"Existing Customer",54,"M"
807226683,"Existing Customer",48,"M"
717806133,"Existing Customer",40,"M"
720615708,"Existing Customer",57,"M"
714511758,"Existing Customer",45,"M"
715050408,"Existing Customer",41,"M"
721132233,"Existing Customer",42,"F"
719211558,"Attrited Customer",45,"M"
712069008,"Existing Customer",42,"F"
715996983,"Existing Customer",47,"M"
773466258,"Existing Customer",48,"F"
798983508,"Existing Customer",43,"M"
719117433,"Existing Customer",41,"M"
716451183,"Existing Customer",54,"F"
718621608,"Attrited Customer",54,"F"
715085733,"Existing Customer",61,"M"
788977833,"Existing Customer",61,"M"
720272958,"Attrited Customer",48,"M"
708421833,"Existing Customer",45,"F"
709173108,"Attrited Customer",54,"F"
709879458,"Existing Customer",54,"F"
715120608,"Existing Customer",44,"M"
770632758,"Existing Customer",50,"F"
779078733,"Existing Customer",55,"M"
771742533,"Existing Customer",48,"M"
720250158,"Existing Customer",45,"M"
716458983,"Existing Customer",60,"M"
713747733,"Existing Customer",55,"M"
712270158,"Existing Customer",62,"F"
789562383,"Existing Customer",38,"F"
754897008,"Existing Customer",46,"M"
819700533,"Existing Customer",50,"M"
712890408,"Existing Customer",45,"M"
720248208,"Existing Customer",47,"M"
779749908,"Existing Customer",48,"M"
717401883,"Existing Customer",35,"M"
721509558,"Existing Customer",51,"M"
710572458,"Existing Customer",36,"F"
714576183,"Existing Customer",47,"M"
721425558,"Existing Customer",52,"M"
711109908,"Existing Customer",43,"F"
715203108,"Existing Customer",63,"M"
710027508,"Existing Customer",61,"M"
787464408,"Existing Customer",53,"M"
783542133,"Existing Customer",53,"F"
708330858,"Attrited Customer",57,"M"
714426783,"Existing Customer",38,"F"
712701333,"Existing Customer",53,"M"
709494483,"Existing Customer",63,"F"
773373108,"Existing Customer",49,"F"
715812258,"Existing Customer",45,"M"
778286433,"Existing Customer",67,"M"
789270033,"Existing Customer",48,"M"
711569433,"Existing Customer",51,"F"
720214833,"Existing Customer",52,"M"
709346133,"Existing Customer",55,"F"
788194458,"Existing Customer",34,"M"
720779733,"Existing Customer",56,"M"
717424458,"Existing Customer",44,"F"
708820308,"Existing Customer",47,"M"
710558058,"Existing Customer",46,"F"
770590758,"Existing Customer",43,"F"
718490658,"Existing Customer",50,"F"
711985833,"Existing Customer",38,"F"
708967608,"Existing Customer",53,"F"
718505958,"Existing Customer",43,"M"
715024233,"Existing Customer",53,"M"
779249583,"Existing Customer",56,"F"
709278258,"Attrited Customer",54,"M"
778928283,"Existing Customer",57,"F"
712299858,"Existing Customer",62,"M"
799224108,"Existing Customer",46,"F"
809976033,"Existing Customer",49,"M"
716203308,"Existing Customer",52,"M"
714871683,"Attrited Customer",58,"M"
716139933,"Existing Customer",54,"M"
716984658,"Existing Customer",49,"M"
713086008,"Existing Customer",58,"F"
713773458,"Existing Customer",52,"M"
719242533,"Existing Customer",41,"M"
772712658,"Existing Customer",62,"F"
788868858,"Existing Customer",54,"M"
811898133,"Existing Customer",40,"F"
788808633,"Existing Customer",43,"M"
779804208,"Existing Customer",53,"F"
781391058,"Existing Customer",55,"M"
790134408,"Existing Customer",46,"M"
788853258,"Existing Customer",41,"M"
711857733,"Existing Customer",49,"M"
822969858,"Existing Customer",61,"F"
719554758,"Existing Customer",46,"M"
711643458,"Existing Customer",50,"F"
788830683,"Existing Customer",40,"M"
807030858,"Existing Customer",51,"M"
793059108,"Existing Customer",50,"F"
716568708,"Existing Customer",47,"F"
828281733,"Existing Customer",43,"M"
717229158,"Existing Customer",36,"F"
715915458,"Existing Customer",47,"F"
819129858,"Existing Customer",46,"F"
713441958,"Existing Customer",46,"M"
719091333,"Existing Customer",52,"M"
708666258,"Existing Customer",43,"M"
714914583,"Existing Customer",40,"F"
714363858,"Existing Customer",54,"F"
721347408,"Existing Customer",55,"F"
809608533,"Existing Customer",49,"F"
772047183,"Existing Customer",45,"M"
714217908,"Existing Customer",49,"M"
714819183,"Existing Customer",63,"M"
716455683,"Existing Customer",40,"F"
710865633,"Existing Customer",41,"F"
752952108,"Existing Customer",37,"M"
712595433,"Existing Customer",58,"M"
714982383,"Existing Customer",55,"M"
813814008,"Existing Customer",53,"F"
794545983,"Existing Customer",57,"M"
708288108,"Attrited Customer",43,"M"
715585158,"Existing Customer",58,"M"
810449883,"Existing Customer",64,"M"
789863208,"Existing Customer",54,"F"
715022133,"Existing Customer",53,"M"
712506708,"Existing Customer",39,"F"
715699983,"Existing Customer",56,"M"
818942433,"Existing Customer",54,"F"
712459233,"Existing Customer",59,"F"
716545383,"Existing Customer",42,"M"
721144383,"Existing Customer",42,"M"
821837958,"Existing Customer",43,"M"
804359133,"Existing Customer",55,"M"
713308683,"Existing Customer",52,"M"
788780958,"Existing Customer",46,"M"
717354558,"Attrited Customer",57,"M"
798473808,"Existing Customer",48,"M"
712372158,"Existing Customer",45,"M"
715192308,"Existing Customer",48,"M"
708813033,"Existing Customer",47,"M"
714639783,"Attrited Customer",42,"M"
709311633,"Existing Customer",41,"M"
709470858,"Existing Customer",51,"M"
717292758,"Existing Customer",55,"F"
779241783,"Existing Customer",67,"M"
715205358,"Existing Customer",39,"M"
778871508,"Existing Customer",54,"M"
779462433,"Existing Customer",55,"F"
710147958,"Existing Customer",47,"M"
709864833,"Existing Customer",49,"M"
778868958,"Attrited Customer",42,"F"
717276708,"Existing Customer",57,"M"
710004933,"Existing Customer",44,"M"
753606108,"Existing Customer",56,"M"
710940183,"Attrited Customer",49,"F"
718927533,"Existing Customer",45,"M"
719337408,"Existing Customer",63,"M"
772308408,"Existing Customer",44,"M"
712981383,"Existing Customer",44,"F"
790099758,"Existing Customer",40,"M"
709547658,"Attrited Customer",39,"M"
778770783,"Existing Customer",42,"M"
713134458,"Existing Customer",54,"M"
712159083,"Attrited Customer",58,"F"
713639958,"Existing Customer",46,"F"
771180033,"Existing Customer",47,"F"
717916758,"Existing Customer",67,"F"
711089733,"Existing Customer",50,"F"
716988633,"Existing Customer",55,"M"
779031033,"Existing Customer",46,"F"
716302383,"Existing Customer",47,"F"
718281408,"Existing Customer",36,"F"
721333233,"Existing Customer",40,"M"
794496033,"Existing Customer",57,"M"
710519433,"Existing Customer",48,"M"
814995933,"Existing Customer",58,"F"
721469433,"Existing Customer",48,"M"
788386908,"Existing Customer",48,"M"
717198633,"Existing Customer",53,"F"
767695083,"Existing Customer",50,"M"
711791583,"Attrited Customer",52,"F"
712315683,"Attrited Customer",53,"F"
710038008,"Existing Customer",56,"F"
789129033,"Existing Customer",44,"M"
718349058,"Existing Customer",49,"M"
789842283,"Attrited Customer",54,"M"
714513033,"Existing Customer",39,"F"
714717483,"Existing Customer",39,"F"
714900408,"Existing Customer",41,"F"
719418933,"Attrited Customer",53,"M"
720115683,"Existing Customer",47,"M"
779504058,"Existing Customer",46,"F"
795979833,"Existing Customer",53,"F"
717392358,"Existing Customer",60,"M"
718640508,"Existing Customer",59,"F"
803366358,"Existing Customer",38,"M"
709230708,"Existing Customer",56,"M"
781794708,"Attrited Customer",35,"M"
801383808,"Existing Customer",50,"M"
710677608,"Existing Customer",53,"M"
708217758,"Existing Customer",63,"M"
714272658,"Attrited Customer",43,"F"
717469158,"Existing Customer",46,"M"
711864783,"Existing Customer",61,"M"
719407983,"Existing Customer",37,"F"
710665533,"Existing Customer",42,"F"
716804283,"Existing Customer",41,"M"
767294658,"Attrited Customer",56,"M"
709122483,"Existing Customer",56,"M"
708241233,"Attrited Customer",52,"F"
717860358,"Existing Customer",40,"F"
789337233,"Existing Customer",63,"M"
720902133,"Existing Customer",58,"M"
721043058,"Existing Customer",58,"M"
711870333,"Existing Customer",46,"M"
708398283,"Existing Customer",37,"F"
715878183,"Existing Customer",46,"M"
719451483,"Existing Customer",46,"F"
709110633,"Existing Customer",41,"M"
721059033,"Existing Customer",48,"F"
779912283,"Existing Customer",49,"F"
717701733,"Existing Customer",44,"M"
709913733,"Existing Customer",39,"F"
718768158,"Existing Customer",57,"M"
721375308,"Existing Customer",48,"M"
711374283,"Existing Customer",47,"M"
822893133,"Existing Customer",56,"F"
778465533,"Existing Customer",54,"F"
712138983,"Existing Customer",54,"M"
716920908,"Existing Customer",52,"M"
708095133,"Existing Customer",43,"M"
711195558,"Existing Customer",59,"M"
772735758,"Existing Customer",44,"M"
712024908,"Existing Customer",56,"F"
778239933,"Existing Customer",45,"F"
714893733,"Existing Customer",55,"M"
754886958,"Existing Customer",48,"F"
710104908,"Existing Customer",56,"F"
710558883,"Existing Customer",41,"M"
713827383,"Existing Customer",65,"F"
720267033,"Existing Customer",34,"M"
712049208,"Existing Customer",56,"M"
708688608,"Existing Customer",62,"F"
716223708,"Attrited Customer",45,"F"
713217858,"Existing Customer",38,"F"
819352983,"Existing Customer",49,"M"
711019308,"Existing Customer",58,"M"
768600558,"Existing Customer",41,"F"
710202783,"Existing Customer",33,"M"
712899333,"Existing Customer",47,"F"
767036433,"Existing Customer",56,"F"
793473033,"Existing Customer",51,"M"
721232058,"Existing Customer",49,"M"
719443683,"Attrited Customer",50,"M"
715449333,"Existing Customer",55,"F"
717998058,"Existing Customer",26,"M"
779610033,"Attrited Customer",58,"M"
827332983,"Existing Customer",46,"M"
721183983,"Existing Customer",48,"M"
718426533,"Existing Customer",42,"M"
710698233,"Existing Customer",37,"M"
780253533,"Existing Customer",63,"F"
793581933,"Existing Customer",50,"M"
719229708,"Existing Customer",41,"F"
715158483,"Existing Customer",48,"F"
809296308,"Existing Customer",46,"M"
778176108,"Existing Customer",61,"M"
796532958,"Existing Customer",59,"F"
709345008,"Attrited Customer",53,"F"
717049533,"Existing Customer",39,"F"
719366358,"Existing Customer",51,"M"
721417233,"Attrited Customer",45,"M"
711622683,"Existing Customer",48,"M"
714578283,"Existing Customer",47,"M"
769574883,"Existing Customer",41,"M"
717643608,"Existing Customer",48,"M"
709198158,"Existing Customer",50,"F"
712419708,"Existing Customer",56,"F"
709103358,"Existing Customer",39,"F"
716966808,"Existing Customer",47,"M"
772264383,"Existing Customer",44,"M"
721057758,"Existing Customer",61,"F"
769137108,"Attrited Customer",43,"F"
717640083,"Attrited Customer",59,"M"
716445783,"Existing Customer",42,"F"
708579633,"Existing Customer",40,"M"
718715583,"Existing Customer",65,"M"
778686408,"Existing Customer",48,"M"
715015683,"Existing Customer",44,"M"
805254708,"Existing Customer",36,"F"
710462433,"Existing Customer",45,"M"
721342383,"Existing Customer",39,"M"
720179883,"Existing Customer",40,"M"
794977533,"Attrited Customer",62,"M"
779445108,"Existing Customer",26,"M"
718193958,"Existing Customer",60,"M"
710955633,"Existing Customer",54,"F"
716149383,"Existing Customer",62,"M"
752604633,"Attrited Customer",57,"M"
713889933,"Existing Customer",59,"M"
709446783,"Existing Customer",46,"M"
789115833,"Existing Customer",44,"M"
711242058,"Attrited Customer",48,"M"
787623858,"Existing Customer",43,"M"
709040508,"Existing Customer",57,"M"
708864708,"Existing Customer",46,"M"
717758583,"Existing Customer",40,"M"
715416633,"Existing Customer",54,"M"
717956283,"Existing Customer",57,"F"
721379433,"Existing Customer",44,"M"
712027683,"Existing Customer",47,"F"
716027208,"Existing Customer",47,"M"
720475233,"Existing Customer",50,"F"
712275108,"Existing Customer",53,"F"
718121658,"Attrited Customer",56,"M"
711593808,"Attrited Customer",55,"M"
716222808,"Existing Customer",53,"F"
718731183,"Attrited Customer",61,"M"
788779008,"Existing Customer",57,"M"
710404533,"Existing Customer",50,"M"
711173058,"Existing Customer",56,"F"
715383108,"Existing Customer",52,"M"
711697158,"Existing Customer",60,"M"
709186983,"Existing Customer",49,"M"
808964433,"Existing Customer",46,"F"
711948333,"Existing Customer",42,"M"
710541858,"Existing Customer",45,"M"
713865333,"Attrited Customer",45,"F"
797707008,"Attrited Customer",44,"F"
713490483,"Existing Customer",61,"M"
720370533,"Attrited Customer",55,"M"
779743908,"Existing Customer",44,"M"
718675158,"Attrited Customer",55,"F"
710784333,"Existing Customer",57,"M"
816596583,"Existing Customer",45,"M"
717517758,"Existing Customer",57,"F"
712880283,"Existing Customer",31,"M"
753226158,"Existing Customer",34,"F"
720605808,"Attrited Customer",53,"F"
758317233,"Existing Customer",35,"F"
711028308,"Existing Customer",44,"F"
814852533,"Existing Customer",50,"M"
711526533,"Existing Customer",33,"M"
804403908,"Existing Customer",50,"M"
716999883,"Existing Customer",51,"M"
716452083,"Existing Customer",56,"F"
787599258,"Existing Customer",55,"F"
714495258,"Existing Customer",26,"M"
717713283,"Existing Customer",42,"F"
789317883,"Existing Customer",54,"M"
714500883,"Existing Customer",44,"F"
789467508,"Existing Customer",65,"F"
710317758,"Existing Customer",38,"F"
711231558,"Existing Customer",58,"M"
716829483,"Existing Customer",39,"F"
779713608,"Existing Customer",52,"M"
711628458,"Existing Customer",45,"F"
718943508,"Existing Customer",42,"M"
770724558,"Attrited Customer",42,"M"
783561558,"Existing Customer",57,"M"
719309958,"Attrited Customer",55,"M"
788785083,"Existing Customer",44,"F"
780481308,"Existing Customer",37,"F"
711757383,"Existing Customer",50,"F"
787550808,"Existing Customer",51,"M"
779863533,"Existing Customer",37,"M"
714529233,"Existing Customer",36,"F"
708177333,"Existing Customer",51,"F"
812019933,"Existing Customer",65,"M"
708557358,"Existing Customer",43,"M"
713580633,"Existing Customer",46,"M"
711466533,"Existing Customer",43,"F"
802276683,"Existing Customer",56,"M"
780913308,"Existing Customer",43,"M"
808897683,"Attrited Customer",53,"M"
719428308,"Existing Customer",50,"M"
713010483,"Existing Customer",43,"F"
717006333,"Existing Customer",54,"M"
787621158,"Existing Customer",33,"M"
716924058,"Existing Customer",58,"F"
720916683,"Existing Customer",41,"M"
720923658,"Existing Customer",48,"M"
712710708,"Existing Customer",55,"M"
718939083,"Attrited Customer",54,"F"
779519058,"Existing Customer",51,"F"
719085933,"Existing Customer",35,"M"
715124958,"Existing Customer",50,"M"
712979133,"Attrited Customer",55,"M"
712006308,"Existing Customer",45,"F"
710801133,"Existing Customer",34,"M"
712490283,"Existing Customer",55,"F"
720071583,"Attrited Customer",48,"F"
717958833,"Existing Customer",46,"M"
812420358,"Attrited Customer",61,"F"
712370208,"Existing Customer",48,"M"
715940358,"Existing Customer",51,"F"
715041333,"Existing Customer",39,"M"
712797258,"Existing Customer",43,"M"
769170558,"Existing Customer",53,"M"
715884858,"Existing Customer",38,"M"
796343058,"Existing Customer",49,"F"
783910008,"Existing Customer",37,"F"
718888308,"Existing Customer",53,"M"
785114808,"Existing Customer",46,"M"
709852908,"Existing Customer",44,"F"
823528833,"Existing Customer",50,"F"
719679858,"Existing Customer",58,"F"
827108583,"Existing Customer",55,"M"
787833333,"Existing Customer",44,"M"
719781183,"Existing Customer",57,"M"
710429358,"Existing Customer",57,"M"
798792408,"Attrited Customer",48,"M"
710280558,"Existing Customer",51,"M"
809825358,"Existing Customer",53,"F"
714451833,"Existing Customer",45,"F"
713943783,"Existing Customer",41,"M"
710706558,"Existing Customer",51,"F"
713620308,"Existing Customer",46,"F"
813453408,"Existing Customer",40,"F"
818248383,"Existing Customer",33,"M"
780106908,"Existing Customer",53,"M"
708938508,"Existing Customer",63,"M"
709671708,"Existing Customer",61,"M"
711204483,"Attrited Customer",56,"M"
801728658,"Existing Customer",53,"M"
713945883,"Attrited Customer",62,"F"
779558733,"Existing Customer",50,"F"
788370258,"Existing Customer",37,"M"
714927333,"Existing Customer",62,"F"
710383158,"Existing Customer",49,"M"
798007308,"Existing Customer",57,"F"
711768858,"Existing Customer",55,"M"
714888633,"Existing Customer",50,"M"
712650333,"Existing Customer",48,"M"
719945433,"Existing Customer",60,"F"
720310458,"Existing Customer",46,"M"
718344033,"Existing Customer",47,"M"
715442958,"Existing Customer",54,"M"
780326883,"Existing Customer",53,"M"
711157833,"Existing Customer",56,"F"
719704308,"Existing Customer",56,"F"
708772308,"Existing Customer",41,"M"
817663908,"Existing Customer",60,"F"
780054258,"Existing Customer",40,"M"
709990983,"Existing Customer",49,"F"
818045958,"Existing Customer",46,"M"
716380683,"Existing Customer",36,"F"
787480158,"Existing Customer",57,"F"
778461408,"Existing Customer",38,"M"
713861733,"Existing Customer",50,"M"
789291633,"Existing Customer",62,"M"
789513858,"Attrited Customer",43,"M"
778357458,"Existing Customer",44,"F"
718325883,"Existing Customer",39,"M"
720344658,"Existing Customer",38,"M"
809292483,"Existing Customer",44,"F"
779791008,"Existing Customer",43,"M"
779557533,"Existing Customer",54,"M"
795904233,"Existing Customer",38,"F"
710573808,"Existing Customer",55,"M"
717418158,"Existing Customer",42,"M"
771963708,"Attrited Customer",56,"M"
712433508,"Attrited Customer",59,"F"
779320983,"Existing Customer",46,"M"
718093233,"Existing Customer",55,"F"
719459358,"Existing Customer",52,"M"
717728808,"Existing Customer",39,"F"
788701608,"Existing Customer",42,"F"
778506633,"Attrited Customer",43,"F"
719989008,"Existing Customer",47,"F"
791839233,"Existing Customer",42,"F"
716918508,"Existing Customer",39,"M"
717321783,"Existing Customer",50,"M"
799000008,"Existing Customer",57,"M"
721517208,"Existing Customer",41,"M"
719068683,"Existing Customer",52,"F"
709120008,"Existing Customer",43,"M"
709117533,"Existing Customer",42,"M"
816594183,"Existing Customer",58,"F"
789485433,"Existing Customer",42,"M"
712881483,"Existing Customer",55,"M"
712689333,"Existing Customer",38,"M"
771492408,"Existing Customer",40,"F"
711668283,"Existing Customer",48,"M"
772684833,"Existing Customer",32,"F"
712960308,"Existing Customer",33,"F"
713530833,"Attrited Customer",58,"M"
756065433,"Existing Customer",26,"M"
710997183,"Existing Customer",46,"M"
711146358,"Existing Customer",39,"F"
716144058,"Existing Customer",36,"F"
778699908,"Attrited Customer",43,"M"
713571258,"Existing Customer",45,"M"
711676908,"Existing Customer",51,"F"
719315508,"Existing Customer",62,"F"
778623858,"Existing Customer",58,"M"
714665733,"Existing Customer",42,"M"
816089433,"Existing Customer",49,"M"
716991933,"Attrited Customer",53,"F"
714534108,"Existing Customer",45,"F"
787456608,"Existing Customer",29,"M"
717090183,"Existing Customer",60,"M"
772782708,"Existing Customer",50,"M"
710722908,"Existing Customer",53,"M"
795155433,"Existing Customer",45,"M"
715271733,"Existing Customer",50,"F"
771706308,"Existing Customer",46,"M"
